material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total
mp-1046534,MgTiSiO5,3.0119,0.0925392522916634,-3.242379914166668,3.3618414291830705,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 3.01 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1256211,MgTiSiO5,2.8925999999999994,0.0687903497916639,-3.266128816666667,3.4317705756532475,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.89 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2712926,MgTaP(SO6)2,2.7353,0.0392956168137228,-2.5022214169789927,3.3351590198118584,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.74 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222171,MgTe(PbO3)2,2.282800000000001,0.023335379111109,-1.8602818261666665,8.327397819783776,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.28 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2229902,MgTe(WO4)3,2.0,0.0944086520588225,-2.105263127156864,6.40819873478243,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.00 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1233804,MgTe4H4(O3F4)2,2.4505000000000003,0.0997598267844157,-1.938972528985507,3.65926272662642,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.45 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-555363,Na2Cd(SiO3)2,2.87,0.0213713464242433,-2.615739305099269,3.64088726774434,mm2,Pmn2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.87 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2218475,MgMn2(PO4)2,2.8211000000000004,0.0906869196153827,-2.6294931138575217,3.439197937809604,2,C2,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.82 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2218885,MgMn2(PO4)2,2.7452,0.0938443265384592,-2.6263357069344453,3.528718114329217,mm2,Amm2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.75 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2219320,MgMn2V2O8,2.0534,0.05469084692308,-2.38439495698939,3.5723358096583318,mm2,Amm2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713255,Na2GaGe(PO4)3,2.5752000000000006,0.0526078099122795,-2.5012706408344143,3.4162653293075618,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.58 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713694,Na2GaSn(PO4)3,3.1883,0.0260355107017407,-2.533977066974766,3.50051510870732,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 3.19 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221355,Na2GeTeO6,2.807500000000001,0.0010568595000002,-1.9455194344425288,4.526803779595912,3,R3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.81 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1199268,Na2Cr2H4O9,2.7618,0.0130395847058846,-1.637278410603448,2.2560338537958344,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.76 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2227115,MgPb2(WO4)2,2.0652,0.0998955584615393,-2.030783834230768,7.0552437739575256,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1234900,MgS8(O5F2)4,3.0932,0.0845532624324416,-1.8589606801351355,1.923145074131021,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.09 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221475,Na2FeSn(PO4)3,2.4688000000000008,0.0037069534085079,-2.486617019825641,3.3876249851422187,2,C2,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.47 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-768077,Na2FePCO7,2.4229000000000003,0.0130150214583331,-2.240261583325123,2.772889966590257,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.42 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-768081,Na2FePCO7,2.4379,0.0138089629166664,-2.23946764186679,2.7823642409502405,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.44 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-769515,Na2FePCO7,2.418,0.0145027410416664,-2.2387738637417898,2.776982793790536,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.42 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-774499,Na2FePCO7,2.4461,0.0119671622916657,-2.24130944249179,2.7550680594863066,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.45 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-774705,Na2FePCO7,2.3822,0.0180919314583327,-2.2351846733251235,2.772522208505152,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.38 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-774717,Na2FePCO7,2.4051,0.0141398562499999,-2.2391367485334563,2.776357940219472,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.41 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-774816,Na2FePCO7,2.2836,0.0219333643055552,-2.231343240477901,2.7529573662461693,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.28 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1176442,Na2FePCO7,2.4267,0.0208593370833325,-2.232417267700124,2.778441638258607,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.43 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1176445,Na2FePCO7,2.372,0.0162504920833335,-2.2370261127001227,2.760366235873664,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.37 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-694930,Na2FeSn(PO4)3,2.2989,0.0127508070927184,-2.477573166141431,3.352186014443491,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.30 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2228722,MgSb2(PO5)2,2.2728000000000006,0.093561407444433,-2.372765404285716,3.785369450499676,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.27 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2217176,MgV2CdO6,2.1292,0.0792499924999861,-2.341057087500001,3.845290129803035,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.13 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2217252,MgV2CoO6,2.2524,0.0952274667500088,-2.300342202499999,3.300577382424043,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.25 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2231841,MgV2Fe2(H2O5)2,2.3616,0.0802972403947333,-1.90101852,2.9601356352428114,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.36 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1401601,MgV2O6,2.2893,0.0232386366666652,-2.503464015000001,2.615590545807813,mm2,Amm2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.29 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1210781,MgV2P2(H4O7)2,2.3556,0.0102653092328122,-2.076357196825396,2.5581072333416346,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.36 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2224838,MgV2P2(O4F)2,2.0141,0.0447918766666655,-2.879220814952381,3.1419542978505084,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.01 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2226491,MgV2Pb(OF4)2,2.6827,0.0682404044047642,-2.960837216785714,4.255311365809511,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.68 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2217478,MgV2ZnO6,2.0656,0.074264661000007,-2.4251186015000004,3.529533230074115,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2215949,MgV4O10,2.0507,0.0707876719999998,-2.454221189666667,2.4295355869924458,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1210722,MgTeMoO6,3.1735071970725617,0.0113998191666748,-2.091089785185185,4.511231688745928,222,P2_12_12,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 3.17 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-731221,Na2Be(GeO3)2,3.0774000000000004,0.0225850980303023,-2.306478285099269,3.433849721829521,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.08 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221459,Na2Ca(Ge3O7)2,2.7066,0.0154961374637681,-2.2669591792503745,4.252530722371214,2,C2,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.71 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714353,Na2Ca2Hf2SiS5O24,2.8211,0.0479654218981453,-2.626513211581259,3.131494341644476,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.82 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716338,Na2Ca2Hf6Si3(S3O16)3,2.9281,0.0277361413333325,-2.7392956077179806,3.546175915076238,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.93 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714489,Na2Ca2Zr2SiS5O24,2.0468,0.04700817384259,-2.592281923803481,2.561722089386037,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221971,MgZn3S4,2.9483,0.0139624424999986,-1.199257054375,3.5565604732092546,m,Pm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.95 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1233049,MgZr2H10(S3O14)2,2.2618,0.0442244417907708,-1.9461816183510627,2.446605434351183,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.26 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1233620,MgZr2H10(S3O14)2,2.1429,0.0781277039184296,-1.912278356223404,2.33141953854505,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.14 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1234462,MgZr2H10(S3O14)2,2.1562,0.0391777288120458,-1.9512283313297871,2.367975225586665,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.16 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1234830,MgZr2H10(S3O14)2,2.5621,0.0404585100886425,-1.9499475500531909,2.230374459215653,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.56 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2224252,MgV4ZnO10,2.1797,0.0581535387500018,-2.4498865665625003,3.5219039643526027,mm2,Amm2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.18 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2223111,MgTeWO6,2.9107,0.098051974722229,-2.1094519579629623,5.664296690797871,3,R3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.91 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222010,MgTi(BiO3)2,2.7861,0.0106110215000008,-2.494375604833333,7.517971380721917,3,R3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.79 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221959,MgTi2MnO6,2.4934,0.0029166379999985,-3.155853712959771,4.132666860871829,3,R3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.49 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222255,MgTi2Nb2(PbO3)5,2.1514999999999995,0.0192828468750025,-2.556202561066666,7.705894798720783,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.15 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2712798,Na2CaHf3Si2(SO6)4,2.8086,0.0572276035185126,-2.7811686915581104,3.602445006721191,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.81 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716486,Na2Ca2Zr6Si3(S3O16)3,2.3306,0.0238529499047626,-2.689455196908457,2.673341295423317,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714171,Na2Ca3Hf(SO4)6,2.5699,0.0120172175925947,-2.49802789456737,2.6660516098785383,3,P3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.57 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1173852,Na2Ca3Ta2Ti3O15,2.5332000000000003,0.0079072248000002,-3.350941987997012,5.127356506162767,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.53 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714277,Na2Ca4Hf4SiS11O48,3.0209,0.0135301882142844,-2.587049401075124,3.062567886327721,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.02 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714296,Na2Ca4Zr4SiS11O48,2.285,0.0118568353095227,-2.5510222281227426,2.511945396047053,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.29 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2217172,MgV2CdO6,2.0983,0.0767246544999862,-2.3435824255000006,3.894701060050625,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.10 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222007,MgTi2O5,2.7437000000000005,0.0222565356250008,-3.4002876164583338,3.5485465622541463,mm2,Cmc2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.74 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221954,MgTi2ZnO6,3.1876999999999995,0.016262027999998,-3.079953116166667,4.403725317040081,3,R3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 3.19 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713070,MgTi3P2(SO6)4,2.1522,0.0030336487254905,-2.5633934384593853,2.5830441542303864,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.15 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222049,MgTi3ZnNiO9,3.069,0.0112873943332925,-2.9184285906666663,4.570074058666356,3,P3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 3.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222066,MgTi4MnZnNiO12,2.2862,0.0109435025000017,-2.9249945003132183,4.539727609723526,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.29 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1044303,MgTiCr(PO4)3,2.3987000000000003,0.0021816893055373,-2.896806376792328,3.05764362560056,3m,R3c,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.40 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1044282,MgTiFe(PO4)3,2.3679,0.0102781050000082,-2.807181154292328,3.087729090245314,3m,R3c,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.37 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2215958,MgTiFeO4,2.4409000000000005,0.0712404650000042,-2.754148392619048,3.51396187168299,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.44 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2227189,MgTiMnO4,2.2124,0.0958268378571407,-2.887004985180625,3.463282160582283,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.21 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-686836,MgTiNb2(PbO3)4,2.3790000000000004,0.0199875690937494,-2.516721744416666,7.729336466911751,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.38 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1173863,MgTi2O5,2.8406,0.0007194658333329,-3.4218246862500004,3.5520238784081206,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.84 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2715054,Na12NbZn5(PO4)9,2.1004,0.056323389034393,-2.5140002571164675,3.266455572573907,3m,P3c1,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.10 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221962,Na12Ca3Fe2(SiO3)12,2.6023,0.0190613109999961,-2.860325618870027,2.863690557792413,m,Pm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.60 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714542,Na12Ca4Nb2Si3(PO6)6,2.3096,0.0578096593386225,-2.849098416498554,2.8264622031550246,3m,P3c1,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.31 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714341,Na12Ca4Ta2Si3(PO6)6,3.1589,0.0607365664021175,-2.8808015937154856,3.139915896871849,3m,P3c1,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 3.16 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714965,Na12Ca5Nb(PO4)9,2.1366,0.0276949658101814,-2.8468123758466266,2.6881388123102874,3m,P3c1,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.14 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716553,Na10Nb4Si11Sn4SO48,2.7263,0.0526666579914483,-2.7499417709567493,3.384881760706902,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.73 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716473,Na10Nb6Al2Si11SO48,2.2349,0.0687740849358942,-2.923407719802904,3.1236176197626784,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.23 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716383,Na10Nb6Ga2Si11SO48,2.2354000000000003,0.0690386128418731,-2.8424239429866645,3.2102825064902323,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.24 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716477,Na10Nb6In2Si11SO48,2.3342,0.0598545581837637,-2.830622966768716,3.2653479017337705,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1641378,MnTe2O5,2.0546999999999995,0.016618065624999,-1.673037789533046,5.181670106424398,222,P2_12_12,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713337,Na10Nb7Ga(SiO4)12,2.743,0.0377979195619611,-2.9498231573670064,3.218358612675229,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.74 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713494,Na10Nb7In(SiO4)12,2.7269,0.0353597908867513,-2.941768770604185,3.221597452525365,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.73 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716336,Na10NbAl7(PO4)12,2.5102999999999995,0.0215049548696395,-2.884581357173173,2.9778955919262677,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.51 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716293,Na10NbGa7(PO4)12,2.5789000000000004,0.0280846544017165,-2.595728143145395,3.381591488405937,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.58 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716382,Na10NbIn7(PO4)12,2.5847,0.0213136040598298,-2.5625585493526586,3.488789962531321,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.58 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716318,Na10Sc2Nb6Si11SO48,2.1863,0.0617382190811994,-2.96219558146957,3.0485233028952834,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.19 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716419,Na10Sc2Ta6Si11SO48,3.1114999999999995,0.0464603444871833,-3.06138481412769,3.911493686663067,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.11 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714078,Na10Si9Sn8(SO16)3,2.6110999999999995,0.0996647037606788,-2.441772556106323,3.582686589253522,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.61 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716492,Na10Ta4Ti4Si11SO48,2.4749,0.0419160401282052,-3.03808617795675,3.612400349671772,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.47 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
