material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,nelements,nsites,elements,is_noncentro,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,photonic_binary,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total,final_composite
mp-19123,Rb2LiVO4,3.965,0.0,-2.367439304166667,3.606254225225645,mm2,Cmc2_1,Orthorhombic,4,16,"['Li', 'O', 'Rb', 'V']",True,0.108558318888973,1.6806596403396692,8.832028156666668,2.8246168266666665,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.96 eV — transparent at 775nm | △ n=1.68 — weak confinement | △ Piezo=0.11 C/m² — moderate,1,0.0323,0.2136,0.147,0.0323,0.5313,0.4504
mp-23843,LiHSeO3,4.3019,0.0,-1.6029393724045142,2.8408688018144344,222,P2_12_12_1,Orthorhombic,4,24,"['H', 'Li', 'O', 'Se']",True,0.107529999999999,1.6425083064224262,5.5318823366666665,2.6978335366666664,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.30 eV — transparent at 775nm | △ n=1.64 — weak confinement | △ Piezo=0.11 C/m² — moderate,1,0.0323,0.2288,0.145,0.0323,0.5257,0.4503
mp-27230,As2SO6,4.417199999999999,0.0,-1.684100125833333,3.565946256256105,222,P2_12_12,Orthorhombic,3,18,"['As', 'O', 'S']",True,0.108179999999999,1.7850645767964062,11.676451596666666,3.186455543333333,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.42 eV — transparent at 775nm | △ n=1.79 — weak confinement | △ Piezo=0.11 C/m² — moderate,1,0.0312,0.1782,0.145,0.0312,0.5445,0.4503
mp-29172,SeF4,4.1413,0.0,-2.0705906449687497,3.3470355239960465,222,P2_12_12_1,Orthorhombic,2,20,"['F', 'Se']",True,0.102849999999999,1.5185805378708104,6.676302426666666,2.30608685,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.14 eV — transparent at 775nm | △ n=1.52 — weak confinement | △ Piezo=0.10 C/m² — moderate,1,0.0322,0.2895,0.139,0.0322,0.5042,0.4501
mp-8075,NaBe4SbO7,3.3966,0.0,-2.709880308567639,4.168553050598774,6mm,P6_3mc,Hexagonal,4,26,"['Be', 'Na', 'O', 'Sb']",True,0.095652819613436,1.824813870873776,10.366902516666665,3.329945663333333,9,✓ Noncentro (6mm) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | — Piezo=0.096 C/m² — weak or no data,1,0.0273,0.1668,0.129,0.0273,0.5488,0.4498
mp-1180133,NaCaH6Ir,3.4213,0.0,-0.5347837554310352,4.600387622840682,-43m,F-43m,Cubic,4,9,"['Ca', 'H', 'Ir', 'Na']",True,0.06754,1.9721208101939391,9.082702519999998,3.8892604899999994,9,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.42 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | — Piezo=0.068 C/m² — weak or no data,1,0.0185,0.1322,0.09,0.0185,0.562,0.4485
mp-14649,Tb2Ge2O7,3.7452,0.0,-3.054292356439393,6.568965985535157,422,P4_12_12,Tetragonal,3,44,"['Ge', 'O', 'Tb']",True,0.063835,1.9397551108322928,11.846886113333335,3.76264989,9,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.75 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | — Piezo=0.064 C/m² — weak or no data,1,0.0177,0.1389,0.085,0.0177,0.5594,0.4483
mp-772840,Sm2Ge2O7,3.6725,0.0,-3.011473042499999,5.961630191735918,422,P4_12_12,Tetragonal,3,44,"['Ge', 'O', 'Sm']",True,0.064755,1.9445047895715413,11.904647266666665,3.781098876666665,9,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.67 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | — Piezo=0.065 C/m² — weak or no data,1,0.0179,0.1379,0.086,0.0179,0.5598,0.4483
mp-31488,Li3NbO4,3.7757,0.0,-2.7170967846875,3.9598850028697385,-43m,I-43m,Cubic,3,32,"['Li', 'Nb', 'O']",True,0.04089,1.9912297431486912,19.04893659,3.964995890000002,9,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.78 eV — transparent at 775nm | ✓ n=1.99 — ideal waveguide confinement | — Piezo=0.041 C/m² — weak or no data,1,0.0112,0.1284,0.055,0.0112,0.5635,0.4473
mp-559961,Tl2SeO4,3.3241,0.0,-1.2332864002157768,6.928836814076536,222,P2_12_12_1,Orthorhombic,3,28,"['O', 'Se', 'Tl']",True,0.03573,1.9540117954266976,23.59709895,3.8181620966666663,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.32 eV — transparent at 775nm | ✓ n=1.95 — ideal waveguide confinement | — Piezo=0.036 C/m² — weak or no data,1,0.0098,0.1359,0.048,0.0098,0.5606,0.4471
mp-866640,LiMgH6Ir,3.3760000000000003,0.0,-0.3952467853703704,5.152474513584854,-43m,P-43m,Cubic,4,36,"['H', 'Ir', 'Li', 'Mg']",True,0.022419999999999,2.129000359323596,14.214078356666665,4.53264253,9,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.38 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | — Piezo=0.022 C/m² — weak or no data,1,0.0059,0.1051,0.029,0.0059,0.5726,0.4464
mp-673126,LiSb(PO3)4,4.319999999999999,0.0489909383333087,-2.470062192328042,3.088508952063261,2,P2_1,Monoclinic,4,36,"['Li', 'O', 'P', 'Sb']",True,1.713939329235431,1.7515364540882383,14.3463138,3.06787995,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.32 eV — transparent at 775nm | △ n=1.75 — weak confinement | ✓ Piezo=1.71 C/m² — strong χ⁽²⁾ proxy,1,0.499,0.1887,1.813,0.499,0.5405,0.4459
mp-11000,CaB4O7,6.3176,0.0307175592708333,-2.9946631372222217,3.368628290592943,mm2,Pmn2_1,Orthorhombic,3,24,"['B', 'Ca', 'O']",True,1.670003161344313,1.7757509735320434,12.291521496666666,3.15329152,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 6.32 eV — transparent at 775nm | △ n=1.78 — weak confinement | ✓ Piezo=1.67 C/m² — strong χ⁽²⁾ proxy,1,0.4828,0.1811,1.781,0.4828,0.5434,0.4448
mp-558728,Cs3Li2F5,5.7273,0.0438576729999988,-2.92679849306322,4.1289594477310345,mm2,Fmm2,Orthorhombic,3,10,"['Cs', 'F', 'Li']",True,1.674271770203391,1.5073215273015466,10.00626396,2.2720181866666667,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.73 eV — transparent at 775nm | △ n=1.51 — weak confinement | ✓ Piezo=1.67 C/m² — strong χ⁽²⁾ proxy,1,0.5254,0.296,1.716,0.5254,0.5019,0.4427
mp-559773,Na4Sr(SiO3)3,4.0944,0.0402923070588192,-2.8726655382657214,2.925638273269432,32,R32,Trigonal,4,17,"['Na', 'O', 'Si', 'Sr']",True,1.557588708919836,1.6181245409423837,10.418686926666668,2.61832703,9,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 4.09 eV — transparent at 775nm | △ n=1.62 — weak confinement | ✓ Piezo=1.56 C/m² — strong χ⁽²⁾ proxy,1,0.4718,0.2393,1.667,0.4718,0.522,0.441
mp-771335,Na3SnPCO7,3.4857,0.0403317830929506,-2.225256158367752,3.164906972498639,2,P2_1,Monoclinic,5,26,"['C', 'Na', 'O', 'P', 'Sn']",True,1.435265151496405,1.7260837880396571,18.07712242333333,2.979365243333333,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.49 eV — transparent at 775nm | △ n=1.73 — weak confinement | ✓ Piezo=1.44 C/m² — strong χ⁽²⁾ proxy,1,0.4209,0.1971,1.585,0.4209,0.5374,0.4383
mp-625051,NaHO,3.2972,0.0475719950000002,-1.4970296225431037,2.0781553483749264,3m,R3m,Trigonal,3,3,"['H', 'Na', 'O']",True,1.456907279377553,1.5637727690855,10.334588216679483,2.4453852733333323,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | △ n=1.56 — weak confinement | ✓ Piezo=1.46 C/m² — strong χ⁽²⁾ proxy,1,0.4489,0.2651,1.573,0.4489,0.5127,0.4379
mp-625054,AlHO2,5.143700000000001,0.0073701456249999,-2.6454554365625,3.146310428468289,mm2,Cmc2_1,Orthorhombic,3,8,"['Al', 'H', 'O']",True,1.414039999999999,1.7048998250141658,8.789042923333334,2.906683413333333,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.14 eV — transparent at 775nm | △ n=1.70 — weak confinement | ✓ Piezo=1.41 C/m² — strong χ⁽²⁾ proxy,1,0.4172,0.2046,1.565,0.4172,0.5346,0.4376
mp-560186,BaMgSiO4,4.113899999999999,0.0169502040476148,-3.3002201616666675,3.847069115974779,6,P6_3,Hexagonal,4,42,"['Ba', 'Mg', 'O', 'Si']",True,1.379023538691874,1.707514980900607,21.25447788006633,2.91560741,9,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 4.11 eV — transparent at 775nm | △ n=1.71 — weak confinement | ✓ Piezo=1.38 C/m² — strong χ⁽²⁾ proxy,1,0.4066,0.2036,1.535,0.4066,0.535,0.4366
mp-753525,VOF3,3.2113,0.0249515134999995,-2.6872662820000004,3.110583857701017,4,P4_1,Tetragonal,3,20,"['F', 'O', 'V']",True,1.338051016179876,1.6896102134318831,7.361269936666667,2.8547826733333337,9,✓ Noncentro (4) — χ⁽²⁾ allowed | ✓ Gap 3.21 eV — transparent at 775nm | △ n=1.69 — weak confinement | ✓ Piezo=1.34 C/m² — strong χ⁽²⁾ proxy,1,0.3966,0.2102,1.497,0.3966,0.5325,0.4354
mp-626644,Ca(HO)2,4.2186,0.0074671679999873,-2.1572367465,2.181836848208793,2,C2,Monoclinic,3,5,"['Ca', 'H', 'O']",True,1.321289979323902,1.627318828625786,7.470096880000001,2.6481665700000003,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.22 eV — transparent at 775nm | △ n=1.63 — weak confinement | ✓ Piezo=1.32 C/m² — strong χ⁽²⁾ proxy,1,0.3991,0.2353,1.474,0.3991,0.5234,0.4346
mp-772753,Li3ZnPCO7,4.3436,0.0419404834615395,-2.3664432265109885,2.874126972200062,2,P2_1,Monoclinic,5,26,"['C', 'Li', 'O', 'P', 'Zn']",True,1.265809700507939,1.6447807108142614,10.641973366666669,2.7053035866666666,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.34 eV — transparent at 775nm | △ n=1.64 — weak confinement | ✓ Piezo=1.27 C/m² — strong χ⁽²⁾ proxy,1,0.3803,0.2278,1.428,0.3803,0.5261,0.4331
mp-626755,SrH4O3,4.1764,0.0365413465624993,-1.7650928868750002,2.9815941353272444,1,P1,Triclinic,3,16,"['H', 'O', 'Sr']",True,1.240466677609653,1.6634666623249974,10.43452774,2.767121336666667,9,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.18 eV — transparent at 775nm | △ n=1.66 — weak confinement | ✓ Piezo=1.24 C/m² — strong χ⁽²⁾ proxy,1,0.3706,0.2202,1.408,0.3706,0.5289,0.4324
mp-39460,Ca5P3ClO12,5.3781,0.0063581121428724,-3.282135594472789,3.057420254208058,6,P6_3,Hexagonal,4,42,"['Ca', 'Cl', 'O', 'P']",True,1.212590045852265,1.7308340436525584,11.9750642199978,2.9957864866666664,9,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 5.38 eV — transparent at 775nm | △ n=1.73 — weak confinement | ✓ Piezo=1.21 C/m² — strong χ⁽²⁾ proxy,1,0.3551,0.1955,1.388,0.3551,0.538,0.4317
mp-557560,LiH4SNO4,5.2109,0.0048880302272733,-1.4426395432575754,1.831116718189881,mm2,Pna2_1,Orthorhombic,5,44,"['H', 'Li', 'N', 'O', 'S']",True,1.217889999999999,1.5074491588994523,10.607377896666668,2.2724029666666663,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.21 eV — transparent at 775nm | △ n=1.51 — weak confinement | ✓ Piezo=1.22 C/m² — strong χ⁽²⁾ proxy,1,0.3822,0.296,1.356,0.3822,0.5019,0.4307
mp-561256,Ba2TiOF6,3.9,0.0104745522499998,-3.988032033833334,4.65758162603786,m,Cc,Monoclinic,4,20,"['Ba', 'F', 'O', 'Ti']",True,1.116006957354608,1.6779549715849549,13.258198273333337,2.815532886666667,9,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.90 eV — transparent at 775nm | △ n=1.68 — weak confinement | ✓ Piezo=1.12 C/m² — strong χ⁽²⁾ proxy,1,0.3319,0.2146,1.293,0.3319,0.5309,0.4286
mp-759095,LiSn2P4H3O16,3.3251000000000004,0.0413270790384494,-2.292165630602106,3.492605232008698,1,P1,Triclinic,5,26,"['H', 'Li', 'O', 'P', 'Sn']",True,1.075375988503626,1.7011434429034296,9.997446826666666,2.8938890133333337,9,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.33 eV — transparent at 775nm | △ n=1.70 — weak confinement | ✓ Piezo=1.08 C/m² — strong χ⁽²⁾ proxy,1,0.3177,0.2059,1.256,0.3177,0.5341,0.4273
mp-695960,NaZn(HO)3,3.2005,0.0024420568749903,-1.5235385029849136,2.8542518983362903,4mm,P4_2bc,Tetragonal,4,64,"['H', 'Na', 'O', 'Zn']",True,1.077859791299406,1.6341969556941416,6.966897013333334,2.67059969,9,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.20 eV — transparent at 775nm | △ n=1.63 — weak confinement | ✓ Piezo=1.08 C/m² — strong χ⁽²⁾ proxy,1,0.3248,0.2323,1.253,0.3248,0.5245,0.4272
mp-626143,Mg(HO)2,4.194100000000001,0.0093860279999891,-1.9931184215,2.2735974628548914,2,C2,Monoclinic,3,5,"['H', 'Mg', 'O']",True,1.075042024996586,1.6077332013324432,7.006553063333333,2.5848060466666665,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.19 eV — transparent at 775nm | △ n=1.61 — weak confinement | ✓ Piezo=1.08 C/m² — strong χ⁽²⁾ proxy,1,0.3267,0.244,1.247,0.3267,0.5203,0.427
mp-5540,SrB4O7,7.1191,0.0068223917939818,-3.0168960001388885,3.999762982340533,mm2,Pmn2_1,Orthorhombic,3,24,"['B', 'O', 'Sr']",True,1.007429863762237,1.777484741612897,10.030803066666667,3.1594520066666667,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 7.12 eV — transparent at 775nm | △ n=1.78 — weak confinement | ✓ Piezo=1.01 C/m² — strong χ⁽²⁾ proxy,1,0.2911,0.1805,1.191,0.2911,0.5436,0.4252
mp-756156,Rb2ZrO3,3.5441,0.0001709154166666,-2.750381017500001,4.385420751065478,mm2,Cmc2_1,Orthorhombic,3,12,"['O', 'Rb', 'Zr']",True,0.9960917055171172,1.8678576524992476,42.52036593333333,3.4888922099999995,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | ✓ n=1.87 — ideal waveguide confinement | △ Piezo=1.00 C/m² — moderate,1,0.2808,0.1556,1.178,0.2808,0.553,0.4247
mp-1020715,Sr6Y2Al4O15,3.9869,0.0077234118364195,-3.447766316481481,4.359225003480753,2,C2,Monoclinic,4,27,"['Al', 'O', 'Sr', 'Y']",True,0.9781085263769312,1.8698023790408085,20.153502893333336,3.496160936666667,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.99 eV — transparent at 775nm | ✓ n=1.87 — ideal waveguide confinement | △ Piezo=0.98 C/m² — moderate,1,0.2756,0.1551,1.16,0.2756,0.5532,0.4241
mp-29798,TlBrO3,3.5098000000000003,0.0072877472499994,-0.6422784746666685,6.272204002363526,3m,R3m,Trigonal,3,5,"['Br', 'O', 'Tl']",True,0.935537293186332,1.88636236267938,19.388703780032674,3.5583629633333334,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.51 eV — transparent at 775nm | ✓ n=1.89 — ideal waveguide confinement | △ Piezo=0.94 C/m² — moderate,1,0.2624,0.151,1.116,0.2624,0.5548,0.4227
mp-753460,BaCa2I6,3.897,0.0498852713888902,-1.8966238061111111,3.8933092097259134,m,Pc,Monoclinic,3,18,"['Ba', 'Ca', 'I']",True,0.933952957212424,1.9055309321376372,9.89621068,3.6310481333333335,9,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.90 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.93 C/m² — moderate,1,0.2607,0.1465,1.113,0.2607,0.5565,0.4226
mp-28891,Li7TaO6,4.373399999999999,0.0325402042857154,-2.494037494333333,4.045202268509269,3,R3,Trigonal,3,14,"['Li', 'O', 'Ta']",True,0.818451426782923,1.8581453540201491,13.176744746670266,3.452704156666666,9,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 4.37 eV — transparent at 775nm | ✓ n=1.86 — ideal waveguide confinement | △ Piezo=0.82 C/m² — moderate,1,0.2313,0.158,0.993,0.2313,0.5521,0.4186
mp-18311,BaTeW2O9,3.3971,0.0113906316346081,-2.2673319301282056,6.664059286115632,2,P2_1,Monoclinic,4,26,"['Ba', 'O', 'Te', 'W']",True,0.822456927565206,2.0884137696666656,22.10733568333333,4.361472073333333,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | △ Piezo=0.82 C/m² — moderate,1,0.2193,0.1113,0.982,0.2193,0.5702,0.4182
mp-768074,LiTaWO6,3.2939,0.0497772970833363,-2.660248955907408,5.366682816937739,422,P4_122,Tetragonal,4,36,"['Li', 'O', 'Ta', 'W']",True,0.795879999999999,2.1347627377923444,86.84055686333333,4.5572119466666665,9,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 3.29 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | △ Piezo=0.80 C/m² — moderate,1,0.2099,0.1042,0.95,0.2099,0.573,0.4171
mp-13335,Cd(BO2)2,3.3431,0.0381607491428566,-2.4342874676190465,5.188192236435203,6,P6_3,Hexagonal,3,56,"['B', 'Cd', 'O']",True,0.769631307445329,1.9121517399690504,12.654317563328531,3.656324276666668,9,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.34 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.77 C/m² — moderate,1,0.2144,0.145,0.938,0.2144,0.5571,0.4167
mp-37399,Li7NbO6,3.5059,0.0357484072321421,-2.410071405952382,2.93765796494426,3,R3,Trigonal,3,14,"['Li', 'Nb', 'O']",True,0.75209846293859,1.9201200652018489,14.99427413495796,3.686861064790752,9,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.51 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.75 C/m² — moderate,1,0.2091,0.1432,0.919,0.2091,0.5578,0.4161
mp-625150,ScHO2,4.4163,0.0090739699999993,-2.9613998003125,3.051696598450811,mm2,Cmc2_1,Orthorhombic,3,8,"['H', 'O', 'Sc']",True,0.755898533799345,1.9578709116452664,15.043431146666665,3.8332585066666662,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.42 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.76 C/m² — moderate,1,0.2081,0.1351,0.92,0.2081,0.5609,0.4161
mp-22994,LiIO3,3.6546,0.0016667354999988,-1.384245133666667,4.304425537996552,mm2,Pna2_1,Orthorhombic,3,20,"['I', 'Li', 'O']",True,0.7105485656167351,1.806042696062305,7.179462119999999,3.26179022,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.65 eV — transparent at 775nm | ✓ n=1.81 — ideal waveguide confinement | △ Piezo=0.71 C/m² — moderate,1,0.2037,0.1721,0.878,0.2037,0.5468,0.4147
mp-768573,Lu3AlO6,4.214,0.0322419665000008,-3.932159166,8.66700967376337,mm2,Cmc2_1,Orthorhombic,3,20,"['Al', 'Lu', 'O']",True,0.711095153899954,1.9649097095456236,14.42721043,3.860870166666666,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.21 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.71 C/m² — moderate,1,0.1954,0.1336,0.871,0.1954,0.5615,0.4145
mp-772898,AlGaO3,3.2132,0.0276705999999995,-2.8201032385000007,4.815930177967567,mm2,Pna2_1,Orthorhombic,3,40,"['Al', 'Ga', 'O']",True,0.704724511635575,1.929709104157066,15.171922080000002,3.7237772266666656,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.21 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.70 C/m² — moderate,1,0.1955,0.1411,0.866,0.1955,0.5586,0.4143
mp-625367,LuHO2,4.094600000000001,0.0085208819791642,-3.051509620729167,8.613168311612235,2,P2_1,Monoclinic,3,8,"['H', 'Lu', 'O']",True,0.696355329268039,1.914056776413211,13.13052169333333,3.663613343333333,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.09 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.70 C/m² — moderate,1,0.1939,0.1446,0.857,0.1939,0.5572,0.414
mp-768502,Lu2WO6,3.8793,0.0280621277777779,-3.3192376942592583,9.50205749110255,222,P2_12_12_1,Orthorhombic,3,36,"['Lu', 'O', 'W']",True,0.6859399999999991,2.115553590276865,18.09933217,4.475566993333333,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.88 eV — transparent at 775nm | ✓ n=2.12 — ideal waveguide confinement | △ Piezo=0.69 C/m² — moderate,1,0.1817,0.1071,0.831,0.1817,0.5719,0.4132
mp-773512,Tm2WO6,3.7669,0.0242585530555548,-3.3167581119444467,9.127555384850885,222,P2_12_12_1,Orthorhombic,3,36,"['O', 'Tm', 'W']",True,0.654589999999999,2.118794206618472,17.598887836666666,4.48928889,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.77 eV — transparent at 775nm | ✓ n=2.12 — ideal waveguide confinement | △ Piezo=0.65 C/m² — moderate,1,0.1733,0.1066,0.796,0.1733,0.5721,0.412
mp-685145,BN,3.7682,0.0012874225000008,-1.4116915706250008,2.1744066631354984,mm2,Fmm2,Orthorhombic,2,2,"['B', 'N']",True,0.6521787922801531,2.1097192293446696,6.004863173333334,4.450915226666667,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.77 eV — transparent at 775nm | ✓ n=2.11 — ideal waveguide confinement | △ Piezo=0.65 C/m² — moderate,1,0.173,0.108,0.794,0.173,0.5715,0.4119
mp-695170,Nd3Al3Si3(NO6)2,3.8758,0.0371268401086855,-3.213732007934782,4.939427177898136,2,C2,Monoclinic,5,23,"['Al', 'N', 'Nd', 'O', 'Si']",True,0.6241819322482951,1.94221497951866,15.895656096666668,3.772199026666667,9,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.88 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.62 C/m² — moderate,1,0.1726,0.1384,0.775,0.1726,0.5596,0.4113
mp-754979,Y3AlO6,4.374099999999999,0.0185543066500013,-3.823918631500001,4.965751106082984,mm2,Cmc2_1,Orthorhombic,3,20,"['Al', 'O', 'Y']",True,0.620111271789184,1.9917166172257876,14.65621515,3.966935083333334,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.37 eV — transparent at 775nm | ✓ n=1.99 — ideal waveguide confinement | △ Piezo=0.62 C/m² — moderate,1,0.1693,0.1283,0.767,0.1693,0.5635,0.411
mp-30539,Y2WO6,3.3561,0.0148798986111113,-3.2629290694444464,6.482148142368372,222,P2_12_12_1,Orthorhombic,3,36,"['O', 'W', 'Y']",True,0.620549999999999,2.1210543667399637,17.924779643333334,4.498871626666667,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.36 eV — transparent at 775nm | ✓ n=2.12 — ideal waveguide confinement | △ Piezo=0.62 C/m² — moderate,1,0.1642,0.1062,0.758,0.1642,0.5722,0.4107
mp-560882,SeO2,3.434,0.007679208749999,-1.146464365364584,4.219187532488113,mm2,Pmc2_1,Orthorhombic,2,12,"['O', 'Se']",True,0.6069138199942391,1.9666690197726036,10.699499766666667,3.867787033333333,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.43 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | △ Piezo=0.61 C/m² — moderate,1,0.1667,0.1333,0.753,0.1667,0.5616,0.4106
mp-17426,Er2WO6,3.7911024287192183,0.0215228177777788,-3.307979824166668,8.959131260853404,222,P2_12_12_1,Orthorhombic,3,36,"['Er', 'O', 'W']",True,0.61397,2.118220774612505,17.86566748666667,4.48685925,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.79 eV — transparent at 775nm | ✓ n=2.12 — ideal waveguide confinement | △ Piezo=0.61 C/m² — moderate,1,0.1625,0.1067,0.751,0.1625,0.572,0.4105
mp-755289,Li3Y3ZrO8,4.1806,0.0442694545416664,-3.365374738,4.122917410904506,222,C222,Orthorhombic,4,15,"['Li', 'O', 'Y', 'Zr']",True,0.56333,1.9695944912595589,19.40607324,3.87930246,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.18 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | △ Piezo=0.56 C/m² — moderate,1,0.1546,0.1327,0.703,0.1546,0.5618,0.4089
mp-31114,Ho3GaO6,3.5644,0.0039742558000064,-3.6034106277499967,8.44145537347893,mm2,Cmc2_1,Orthorhombic,3,20,"['Ga', 'Ho', 'O']",True,0.560859071868537,2.032036069233674,15.14963466000013,4.129170586666642,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.56 eV — transparent at 775nm | ✓ n=2.03 — ideal waveguide confinement | △ Piezo=0.56 C/m² — moderate,1,0.1516,0.1208,0.696,0.1516,0.5665,0.4087
mp-40186,LiCaPrTeO6,3.3167,0.0178366565833361,-2.724125931166666,5.390828744601059,m,Pc,Monoclinic,5,20,"['Ca', 'Li', 'O', 'Pr', 'Te']",True,0.5428785758933741,1.9833143405253069,17.142266536666664,3.933535773333333,9,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.32 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | △ Piezo=0.54 C/m² — moderate,1,0.1485,0.13,0.678,0.1485,0.5629,0.4081
mp-35220,PHN2,4.6542,0.0036159806250015,-0.5212513448065472,2.5585893871983907,222,I2_12_12_1,Orthorhombic,3,8,"['H', 'N', 'P']",True,0.537942921126044,1.9151091183844895,6.926820141611807,3.6676429353194178,9,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.65 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.54 C/m² — moderate,1,0.1498,0.1443,0.677,0.1498,0.5574,0.408
