material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-10572,NaPN2,4.685100000000001,0.0,-0.8074272015055426,3.195148463598698,-42m,I-42d,Tetragonal,1.43643761169638,2.005325591186296,9.914919876658503,4.021330726666668,11,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.69 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | ✓ Piezo=1.44 C/m² — strong χ⁽²⁾ proxy,7.0,15.0,8.0,10.0,3.0,7.0,2.0,83.0,81.0,62.25,30.125,82.0,14.0067,30.973762,16.967062,20.49423282,6.48753282,14.0067,63.05,370.87,307.82,203.56750000000002,140.5175,63.05,1.0,15.0,14.0,11.5,5.25,15.0,2.0,3.0,1.0,2.5,0.5,2.0,71.0,166.0,95.0,103.75,32.75,71.0,0.93,3.04,2.11,2.3,0.74,3.04,1.0,2.0,1.0,1.75,0.375,2.0,0.0,3.0,3.0,2.25,1.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,1.5,5.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,2.25,1.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.5,0.75,3.0,14.76875,29.2433333333,14.4745833333,20.337767857125,5.569017857125,14.76875,0.0,6.437,6.437,3.62475,2.81225,6.437,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,154.75,76.375,194.0
mp-6853,Ca3TaGa3(SiO7)2,3.9126,0.0,-3.081639833036231,4.471463899478167,32,P321,Trigonal,2.679148209288183,1.865799364883588,32.114435516761354,3.48120727,11,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.91 eV — transparent at 775nm | ✓ n=1.87 — ideal waveguide confinement | ✓ Piezo=2.68 C/m² — strong χ⁽²⁾ proxy,8.0,73.0,65.0,15.91304347826087,9.965973534971644,8.0,7.0,87.0,80.0,72.3913043478261,19.179584120982984,87.0,15.9994,180.94788,164.94848,34.37015130434783,23.457375727788282,15.9994,54.8,3290.0,3235.2,508.0404347826087,605.2832514177693,54.8,2.0,16.0,14.0,13.130434782608695,3.644612476370511,16.0,2.0,6.0,4.0,2.782608695652174,0.9527410207939507,2.0,66.0,176.0,110.0,96.08695652173913,36.62759924385633,66.0,1.0,3.44,2.44,2.6908695652173913,0.911984877126654,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.739130434782609,1.5349716446124761,4.0,0.0,10.0,10.0,1.434782608695652,2.3705103969754253,0.0,0.0,14.0,14.0,0.6086956521739131,1.164461247637051,0.0,2.0,19.0,17.0,6.782608695652174,2.6843100189035916,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.217391304347826,1.0359168241965975,2.0,0.0,7.0,7.0,0.30434782608695654,0.5822306238185255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.5217391304347827,1.2930056710775049,2.0,9.105,37.77,28.665000000000003,15.493586956521737,7.777410207939508,9.105,0.0,0.773,0.773,0.06721739130434783,0.12274480151228735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,74.69565217391305,79.11531190926276,12.0
mp-558387,TeOF2,4.2002,0.0,-2.1164074666666663,5.047810666340969,2,P2_1,Monoclinic,1.217635664351204,1.805838536525345,15.039083056666668,3.26105282,11,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.20 eV — transparent at 775nm | ✓ n=1.81 — ideal waveguide confinement | ✓ Piezo=1.22 C/m² — strong χ⁽²⁾ proxy,8.0,52.0,44.0,19.5,16.25,9.0,87.0,93.0,6.0,90.75,2.25,93.0,15.9994,127.6,111.6006,45.3990516,41.100474199999994,18.9984032,53.5,722.66,669.16,221.11499999999998,250.77249999999998,53.5,16.0,17.0,1.0,16.5,0.5,17.0,2.0,5.0,3.0,2.75,1.125,2.0,57.0,138.0,81.0,79.5,29.25,57.0,2.1,3.98,1.88,3.375,0.6375,3.98,2.0,2.0,0.0,2.0,0.0,2.0,4.0,5.0,1.0,4.5,0.5,5.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,9.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,9.105,34.7633333333,25.658333333299996,15.820833333325,9.4712499999875,9.7075,0.0,1.97,1.97,1.101,0.869,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,152.0,140.0,48.5,51.75,15.0
mp-1217830,TaTlWO6,3.2355,0.0,-2.516774327296297,7.619552106607962,mm2,Ima2,Orthorhombic,11.039004585561855,2.3029513079235238,252.7668214100001,5.303584726666667,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.24 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=11.04 C/m² — strong χ⁽²⁾ proxy,8.0,81.0,73.0,30.666666666666668,30.22222222222222,8.0,48.0,87.0,39.0,77.44444444444444,12.74074074074074,87.0,15.9994,204.3833,188.38389999999998,73.9075088888889,77.21081185185186,15.9994,54.8,3695.0,3640.2,876.7555555555556,1162.553086419753,54.8,5.0,16.0,11.0,13.333333333333334,3.5555555555555554,16.0,2.0,6.0,4.0,3.3333333333333335,1.7777777777777777,2.0,66.0,170.0,104.0,97.0,41.333333333333336,66.0,1.5,3.44,1.94,2.9022222222222225,0.7170370370370369,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7777777777777777,1.6296296296296298,4.0,0.0,10.0,10.0,1.8888888888888888,2.518518518518518,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,27.0,21.0,11.333333333333334,7.111111111111111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8888888888888888,0.8395061728395062,2.0,0.0,7.0,7.0,1.4444444444444444,2.2469135802469133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.3333333333333335,1.7777777777777777,2.0,9.105,26.91,17.805,12.856666666666667,5.002222222222222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,80.44444444444444,91.25925925925925,12.0
mp-550925,NaScAs2O7,3.46,0.0,-2.357954287852664,3.6462267853828,2,C2,Monoclinic,2.670094596880208,1.8444036145413871,16.660436086666667,3.4018246933333334,11,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.46 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=2.67 C/m² — strong χ⁽²⁾ proxy,8.0,33.0,25.0,14.0,8.181818181818182,8.0,2.0,87.0,85.0,71.81818181818181,23.752066115702483,87.0,15.9994,74.9216,58.9222,29.980425570909087,19.06506096132231,15.9994,54.8,1814.0,1759.2,431.6790909090909,490.72049586776865,54.8,1.0,16.0,15.0,13.272727272727273,4.099173553719008,16.0,2.0,4.0,2.0,2.6363636363636362,0.8099173553719008,2.0,66.0,170.0,104.0,94.18181818181819,35.867768595041326,66.0,0.93,3.44,2.51,2.7936363636363635,0.8226446280991735,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,4.0,4.0,3.090909090909091,1.1570247933884297,4.0,0.0,10.0,10.0,1.9090909090909092,2.942148760330578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.909090909090909,2.942148760330579,6.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,3.0,3.0,1.8181818181818181,0.6611570247933884,2.0,0.0,9.0,9.0,0.8181818181818182,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.727272727272727,1.2396694214876034,2.0,9.105,29.2433333333,20.1383333333,14.505757575754547,6.87369146005124,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,5.772727272727273e-07,1.049586776859504e-06,0.0,12.0,229.0,217.0,76.27272727272727,81.80165289256199,12.0
mp-3677,MgSiN2,3.9662000000000006,0.0,-1.3460087593750003,3.1469685511783623,mm2,Pna2_1,Orthorhombic,1.5784585446251032,2.089680300109724,8.757305796666666,4.366763756666667,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.97 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | ✓ Piezo=1.58 C/m² — strong χ⁽²⁾ proxy,7.0,14.0,7.0,10.0,3.0,7.0,68.0,82.0,14.0,77.5,4.75,82.0,14.0067,28.0855,14.0788,20.100975000000002,6.094275,14.0067,63.05,1687.0,1623.95,684.025,620.975,63.05,2.0,15.0,13.0,11.5,4.75,15.0,2.0,3.0,1.0,2.5,0.5,2.0,71.0,141.0,70.0,98.5,27.5,71.0,1.31,3.04,1.73,2.3225,0.7175,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,14.76875,22.89,8.12125,18.216875,3.448125,14.76875,0.0,6.437,6.437,3.41175,3.0252499999999998,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,202.25,12.375,194.0
mp-661,AlN,4.0536,0.0,-1.6796721718749996,3.200889717614517,6mm,P6_3mc,Hexagonal,1.675678528149127,2.131321910614787,8.731928620001746,4.542533086666666,11,✓ Noncentro (6mm) — χ⁽²⁾ allowed | ✓ Gap 4.05 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | ✓ Piezo=1.68 C/m² — strong χ⁽²⁾ proxy,7.0,13.0,6.0,10.0,3.0,7.0,73.0,82.0,9.0,77.5,4.5,73.0,14.0067,26.9815386,12.9748386,20.4941193,6.4874193,14.0067,63.05,933.47,870.4200000000001,498.26,435.21000000000004,63.05,13.0,15.0,2.0,14.0,1.0,13.0,2.0,3.0,1.0,2.5,0.5,2.0,71.0,121.0,50.0,96.0,25.0,71.0,1.61,3.04,1.43,2.325,0.715,1.61,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,14.76875,16.48,1.7112499999999997,15.624375,0.8556249999999999,14.76875,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0
mp-555903,Al(IO3)3,3.3466,0.0,-1.3017925411538454,5.036955884461228,6,P6_3,Hexagonal,1.573204377158176,2.00891931561889,8.33793544,4.035756816666668,11,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.35 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | ✓ Piezo=1.57 C/m² — strong χ⁽²⁾ proxy,8.0,53.0,45.0,18.76923076923077,15.798816568047338,8.0,73.0,96.0,23.0,88.0,3.6923076923076925,87.0,15.9994,126.90447,110.90507000000001,42.437657584615394,38.984682653254445,15.9994,54.8,933.47,878.6700000000001,199.0169230769231,199.68497041420122,54.8,13.0,17.0,4.0,16.0,0.46153846153846156,16.0,2.0,5.0,3.0,2.769230769230769,1.0650887573964498,2.0,66.0,139.0,73.0,87.07692307692308,29.183431952662723,66.0,1.61,3.44,1.8299999999999998,3.119230769230769,0.44414201183431956,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,4.0,0.46153846153846156,4.0,0.0,10.0,10.0,2.3076923076923075,3.550295857988165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,8.307692307692308,4.011834319526627,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.46153846153846156,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.46153846153846156,2.0,9.105,43.015,33.91,17.49769230769231,11.777218934911245,9.105,0.0,1.062,1.062,0.24507692307692308,0.3770414201183432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,40.38461538461539,39.30177514792899,12.0
mp-9309,CsTa(BO3)2,3.4038,0.0,-3.013451491032184,4.755152673753062,mm2,Pmn2_1,Orthorhombic,1.029423867364653,1.842975603926071,14.174491289999995,3.3965590766666662,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.03 C/m² — strong χ⁽²⁾ proxy,5.0,73.0,68.0,18.6,18.160000000000004,8.0,5.0,87.0,82.0,71.9,18.159999999999997,87.0,10.811,180.94788,170.13688,43.147173190000004,45.511797104,15.9994,54.8,3290.0,3235.2,861.6389999999999,1080.2166,54.8,1.0,16.0,15.0,12.8,3.9199999999999995,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,244.0,178.0,97.8,43.67999999999999,66.0,0.79,3.44,2.65,2.701,0.8867999999999998,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,14.0,14.0,1.4,2.52,0.0,1.0,19.0,18.0,6.2,2.56,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,7.0,7.0,0.7,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0,1.6,2.0,7.1725,115.765,108.5925,20.285999999999998,19.095799999999997,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0
mp-9747,B4PbO7,4.209300000000001,0.0,-2.6473397413889157,5.846993607062421,mm2,Pmn2_1,Orthorhombic,1.533211452507448,1.9688115095153216,17.249810543333332,3.87621876,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.21 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | ✓ Piezo=1.53 C/m² — strong χ⁽²⁾ proxy,5.0,82.0,77.0,13.166666666666666,11.472222222222221,8.0,72.0,87.0,15.0,81.5,6.416666666666667,87.0,10.811,207.2,196.38899999999998,30.203316666666666,29.49944722222222,15.9994,54.8,2348.0,2293.2,864.6841666666668,988.8772222222224,54.8,13.0,16.0,3.0,14.833333333333334,1.361111111111111,16.0,2.0,6.0,4.0,2.3333333333333335,0.6111111111111112,2.0,66.0,146.0,80.0,78.66666666666667,14.777777777777779,66.0,2.04,3.44,1.4,2.8808333333333334,0.6523611111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.8333333333333335,1.3611111111111114,4.0,0.0,10.0,10.0,0.8333333333333334,1.527777777777778,0.0,0.0,14.0,14.0,1.1666666666666667,2.138888888888889,0.0,3.0,28.0,25.0,6.833333333333333,3.5277777777777772,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1666666666666665,1.3611111111111114,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1666666666666665,1.3611111111111114,2.0,7.1725,28.11,20.9375,10.044583333333334,3.0109027777777775,9.105,0.0,1.524,1.524,0.508,0.6773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,81.08333333333333,80.59722222222223,12.0
mp-1245510,Mg3MoN4,3.4901,0.0,-0.9721851925000004,3.647223964816253,mm2,Pmn2_1,Orthorhombic,2.352154731198609,2.296470774906574,10.268663116666666,5.27377802,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.49 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=2.35 C/m² — strong χ⁽²⁾ proxy,7.0,42.0,35.0,13.25,7.1875,7.0,50.0,82.0,32.0,72.75,9.25,82.0,14.0067,95.96,81.9533,28.112725,16.96181875,14.0067,63.05,2896.0,2832.95,739.65,676.6,63.05,2.0,15.0,13.0,9.0,6.0,15.0,2.0,5.0,3.0,2.75,0.75,2.0,71.0,154.0,83.0,107.625,36.625,71.0,1.31,3.04,1.73,2.28125,0.75875,3.04,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,1.5,5.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.25,1.6875,3.0,14.76875,22.89,8.12125,17.929375,3.72046875,14.76875,0.0,6.437,6.437,3.2185,3.2185,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,198.375,7.65625,194.0
mp-13108,SrHfO3,3.7305,0.0328964169999999,-3.779468507,7.345445368102092,4mm,P4mm,Tetragonal,8.735864163338391,2.085764604008164,246.35700598000005,4.3504139833333335,10,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.73 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | ✓ Piezo=8.74 C/m² — strong χ⁽²⁾ proxy,8.0,72.0,64.0,26.8,22.560000000000002,8.0,8.0,87.0,79.0,62.8,29.04,87.0,15.9994,178.49,162.4906,62.82164,56.186688000000004,15.9994,54.8,2506.0,2451.2,744.08,827.1360000000001,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,195.0,129.0,113.6,57.120000000000005,66.0,0.95,3.44,2.49,2.5140000000000002,1.1111999999999997,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,18.0,16.0,7.6,4.159999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,54.23,45.125,20.749,13.972799999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0
mp-1189451,BeCN2,5.50918679560471,0.0,-0.5648687118750004,3.3041687081982163,mm2,Pna2_1,Orthorhombic,0.493098496550131,2.17928388085016,7.093535276666667,4.749278233333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.51 eV — transparent at 775nm | ✓ n=2.18 — ideal waveguide confinement | △ Piezo=0.49 C/m² — moderate,4.0,7.0,3.0,6.0,1.0,7.0,67.0,82.0,15.0,77.0,5.0,82.0,9.012182,14.0067,4.994518000000001,12.2590705,1.7476295000000004,14.0067,63.05,3823.0,3759.95,1377.275,1314.225,63.05,2.0,15.0,13.0,11.5,4.75,15.0,2.0,2.0,0.0,2.0,0.0,2.0,71.0,96.0,25.0,78.5,8.75,71.0,1.57,3.04,1.47,2.55,0.49000000000000005,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,5.64,14.76875,9.12875,10.766875,4.001875,14.76875,0.0,6.437,6.437,4.3425,2.17125,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0
mp-9066,NaLi2AsO4,3.8891,0.0,-2.1993633044432475,3.010820324658821,mm2,Pmn2_1,Orthorhombic,1.1166258161980671,1.6438274960185653,5.949246636666667,2.7021688366666665,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.89 eV — transparent at 775nm | △ n=1.64 — weak confinement | ✓ Piezo=1.12 C/m² — strong χ⁽²⁾ proxy,3.0,33.0,30.0,10.25,5.875,8.0,1.0,87.0,86.0,54.5,39.875,87.0,6.941,74.9216,67.9806,21.97387116,13.49090674,15.9994,54.8,1090.0,1035.2,323.43125,268.63125,54.8,1.0,16.0,15.0,10.25,6.9375,16.0,2.0,4.0,2.0,2.375,0.5625,2.0,66.0,166.0,100.0,100.625,34.625,66.0,0.93,3.44,2.51,2.35375,1.08625,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.25,3.1875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,29.2433333333,20.1383333333,15.1281249999875,6.023124999987499,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,112.625,100.625,12.0
